id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id2062480,2,2016-02-04 20:38:48,2016-02-04 21:10:09,1,-73.977882385253906,40.726005554199219,-73.988739013671875,40.774238586425781,N,1881
id2039685,1,2016-03-21 22:02:35,2016-03-21 22:10:20,1,-73.963088989257813,40.774589538574219,-73.983055114746094,40.78411865234375,N,465
id1816342,2,2016-01-19 17:56:19,2016-01-19 18:11:37,1,-73.973793029785156,40.756072998046875,-73.989669799804688,40.752235412597656,N,918
id1537510,2,2016-03-26 08:19:39,2016-03-26 08:31:21,5,-73.977752685546875,40.745517730712891,-73.987007141113281,40.759487152099609,N,702
id3382236,2,2016-01-23 10:38:43,2016-01-23 10:44:15,5,-73.97528076171875,40.760990142822266,-73.963180541992188,40.76776123046875,N,332
id0984462,1,2016-03-09 14:47:00,2016-03-09 14:56:05,1,-73.992439270019531,40.745342254638672,-73.986434936523438,40.739830017089844,N,545
id3041176,2,2016-05-13 01:30:05,2016-05-13 01:42:31,2,-74.000411987304688,40.730121612548828,-73.983413696289062,40.76593017578125,N,746
id3358294,2,2016-02-23 16:35:23,2016-02-23 17:02:45,1,-73.981033325195313,40.733535766601563,-73.953605651855469,40.771003723144531,N,1642
id0129235,1,2016-03-05 13:05:48,2016-03-05 13:16:56,2,-73.972610473632812,40.677421569824219,-73.972923278808594,40.652584075927734,N,668
id0965422,2,2016-06-16 17:05:03,2016-06-16 17:12:14,2,-73.962287902832031,40.759101867675781,-73.955841064453125,40.77545166015625,N,431
id0183040,2,2016-06-04 23:41:59,2016-06-04 23:50:08,2,-73.99432373046875,40.750621795654297,-73.985969543457031,40.767753601074219,N,489
id2699058,1,2016-03-24 19:42:31,2016-03-24 19:54:28,1,-74.005363464355469,40.728481292724609,-73.987548828125,40.736675262451172,N,717
id3967576,1,2016-04-07 04:09:50,2016-04-07 04:17:09,1,-73.996437072753906,40.737827301025391,-73.988090515136719,40.768878936767578,N,439
id1497574,2,2016-03-01 18:42:04,2016-03-01 18:46:30,6,-73.953392028808594,40.782539367675781,-73.949165344238281,40.776885986328125,N,266
id3147615,2,2016-05-10 16:57:51,2016-05-10 17:04:05,3,-73.986122131347656,40.740379333496094,-73.972587585449219,40.746719360351563,N,374
id3765697,2,2016-02-16 19:57:01,2016-02-16 20:09:51,2,-73.989448547363281,40.665561676025391,-74.018447875976563,40.642749786376953,N,770
id3461680,2,2016-06-01 12:03:54,2016-06-01 12:36:32,1,-73.993919372558594,40.745681762695313,-73.873199462890625,40.774360656738281,N,1958
id3855917,2,2016-05-15 01:15:28,2016-05-15 01:24:53,1,-74.006591796875,40.744258880615234,-73.994331359863281,40.732120513916016,N,565
id1920009,1,2016-03-07 18:56:40,2016-03-07 19:14:48,1,-73.990364074707031,40.752483367919922,-73.958587646484375,40.768791198730469,N,1088
id3581820,2,2016-06-26 01:28:01,2016-06-26 01:38:20,1,-73.991386413574219,40.749881744384766,-73.964080810546875,40.764579772949219,N,619
id3769681,1,2016-03-18 21:38:27,2016-03-18 21:46:16,2,-73.979248046875,40.771987915039063,-73.954498291015625,40.782428741455078,N,469
id1122575,1,2016-02-19 11:26:47,2016-02-19 11:28:14,3,-73.957283020019531,40.774070739746094,-73.957229614257813,40.770275115966797,N,87
id3834849,1,2016-04-26 12:34:46,2016-04-26 12:43:25,1,-73.990272521972656,40.755970001220703,-73.979835510253906,40.762222290039063,N,519
id0498324,1,2016-06-05 15:19:20,2016-06-05 15:31:51,1,-73.973075866699219,40.748771667480469,-73.977813720703125,40.754631042480469,N,751
id2587992,1,2016-06-15 18:34:54,2016-06-15 19:15:46,1,-74.009361267089844,40.709075927734375,-73.949783325195313,40.772617340087891,N,2452
id0801359,2,2016-04-23 23:31:56,2016-04-23 23:55:01,1,-73.993309020996094,40.757339477539063,-74.003807067871094,40.715618133544922,N,1385
id2735670,2,2016-01-30 19:30:16,2016-01-30 19:33:49,6,-73.98529052734375,40.768470764160156,-73.986457824707031,40.762489318847656,N,213
id2941300,2,2016-01-21 07:27:11,2016-01-21 07:34:10,1,-73.960922241210937,40.770034790039063,-73.969741821289063,40.758426666259766,N,419
id3775412,2,2016-02-22 21:35:12,2016-02-22 21:40:35,1,-73.977432250976563,40.758651733398438,-73.988937377929687,40.757881164550781,N,323
id3452332,2,2016-06-06 18:59:01,2016-06-06 19:10:03,1,-73.985336303710938,40.758499145507813,-73.987350463867188,40.741600036621094,N,662
id2598729,2,2016-03-05 17:47:21,2016-03-05 17:51:53,1,-73.947532653808594,40.775341033935547,-73.945289611816406,40.785961151123047,N,272
id2762003,2,2016-05-01 11:22:52,2016-05-01 11:32:27,5,-73.968612670898437,40.754661560058594,-73.983200073242187,40.722549438476563,N,575
id3602048,1,2016-01-02 09:05:44,2016-01-02 09:21:55,1,-74.007377624511719,40.707904815673828,-73.963363647460937,40.775112152099609,N,971
id0159709,2,2016-04-17 08:42:43,2016-04-17 08:46:30,1,-73.968940734863281,40.764907836914062,-73.964698791503906,40.760063171386719,N,227
id0571618,1,2016-05-30 13:08:31,2016-05-30 13:15:25,2,-74.005287170410156,40.719158172607422,-74.01544189453125,40.714435577392578,N,414
id1454947,1,2016-06-04 23:43:59,2016-06-04 23:51:34,1,-73.972557067871094,40.760135650634766,-73.986091613769531,40.762451171875,N,455
id1447105,1,2016-02-01 14:43:00,2016-02-01 14:52:09,1,-73.974418640136719,40.749114990234375,-73.983451843261719,40.726383209228516,N,549
id3914400,2,2016-03-30 08:31:21,2016-03-30 08:38:16,5,-73.983749389648438,40.780601501464844,-73.983917236328125,40.770401000976562,N,415
id2824917,2,2016-06-30 18:23:16,2016-06-30 18:33:18,6,-74.001335144042969,40.731109619140625,-73.984222412109375,40.739295959472656,N,602
id1922839,2,2016-02-03 18:49:39,2016-02-03 18:52:32,5,-74.008354187011719,40.721515655517578,-74.006668090820312,40.730831146240234,N,173
id1517243,2,2016-04-28 19:34:42,2016-04-28 19:52:05,1,-73.977340698242188,40.749660491943359,-74.00225830078125,40.726451873779297,N,1043
id3066170,1,2016-01-15 14:54:44,2016-01-15 14:59:42,1,-73.957107543945313,40.783290863037109,-73.95916748046875,40.775100708007813,N,298
id1169619,1,2016-04-18 15:03:37,2016-04-18 15:20:36,4,-74.002883911132813,40.760433197021484,-73.9920654296875,40.748298645019531,N,1019
id0944696,2,2016-06-20 17:25:41,2016-06-20 17:34:40,5,-74.008407592773438,40.707649230957031,-74.005851745605469,40.714710235595703,N,539
id2047925,1,2016-06-22 15:52:57,2016-06-22 16:16:36,1,-73.986320495605469,40.755634307861328,-73.968475341796875,40.762069702148438,N,1419
id3471092,2,2016-03-17 18:12:19,2016-03-17 18:37:18,6,-73.968803405761719,40.750301361083984,-73.952362060546875,40.776466369628906,N,1499
id1766678,1,2016-01-10 00:01:33,2016-01-10 00:11:57,1,-73.993965148925781,40.760696411132813,-73.964622497558594,40.76416015625,N,624
id2018005,2,2016-04-17 01:44:27,2016-04-17 02:24:31,1,-73.992408752441406,40.750526428222656,-73.971687316894531,40.631504058837891,N,2404
id0770935,2,2016-06-02 18:55:05,2016-06-02 19:01:28,2,-73.964210510253906,40.764759063720703,-73.952079772949219,40.781528472900391,N,383
id1437834,2,2016-05-03 10:28:30,2016-05-03 11:17:57,2,-73.8709716796875,40.773818969726563,-74.000717163085938,40.757560729980469,N,2967
id2432732,2,2016-01-11 14:24:39,2016-01-11 14:29:52,1,-73.97216796875,40.753829956054688,-73.981887817382812,40.758171081542969,N,313
id3077475,2,2016-04-09 18:27:40,2016-04-09 18:32:04,1,-74.001220703125,40.731311798095703,-73.99755859375,40.726127624511719,N,264
id3263580,2,2016-05-21 12:46:46,2016-05-21 12:46:49,2,-73.782371520996094,40.648765563964844,-73.782371520996094,40.648746490478516,N,3
id2590470,2,2016-06-07 11:40:53,2016-06-07 12:05:35,2,-73.874977111816406,40.773841857910156,-73.953727722167969,40.770801544189453,N,1482
id3817092,1,2016-03-20 22:11:33,2016-03-20 22:28:25,1,-73.862701416015625,40.76873779296875,-73.917198181152344,40.81982421875,N,1012
id3918159,1,2016-03-21 17:43:43,2016-03-21 17:53:22,1,-73.984062194824219,40.720783233642578,-73.973800659179688,40.750461578369141,N,579
id1026973,1,2016-06-25 21:53:30,2016-06-25 22:05:27,1,-73.982627868652344,40.762340545654297,-73.995536804199219,40.749778747558594,Y,717
id0972338,1,2016-04-28 08:47:50,2016-04-28 08:50:53,2,-73.982040405273438,40.752117156982422,-73.981681823730469,40.746654510498047,N,183
id0831844,1,2016-04-16 17:45:22,2016-04-16 17:52:00,1,-73.9891357421875,40.741413116455078,-74.005638122558594,40.748241424560547,N,398
id3964626,2,2016-04-03 13:16:36,2016-04-03 13:54:24,1,-73.77734375,40.646640777587891,-73.980323791503906,40.738491058349609,N,2268
id2386155,2,2016-01-24 12:42:54,2016-01-24 12:54:20,1,-73.983528137207031,40.738029479980469,-73.983238220214844,40.737949371337891,N,686
id1272729,2,2016-04-24 01:59:01,2016-04-24 02:10:47,5,-73.922706604003906,40.754489898681641,-73.985603332519531,40.717891693115234,N,706
id2576834,2,2016-06-02 20:47:18,2016-06-02 21:03:32,1,-73.985000610351563,40.768760681152344,-73.947242736816406,40.830661773681641,N,974
id2730154,2,2016-03-29 22:39:46,2016-03-29 22:40:44,5,-73.982200622558594,40.7318115234375,-73.979949951171875,40.734813690185547,N,58
id1872397,1,2016-06-05 11:44:54,2016-06-05 11:56:31,1,-73.948028564453125,40.774791717529297,-73.9659423828125,40.765342712402344,Y,697
id3223960,1,2016-02-02 19:37:05,2016-02-02 19:54:31,1,-73.982879638671875,40.761646270751953,-74.003395080566406,40.723846435546875,N,1046
id1911726,1,2016-05-17 00:20:23,2016-05-17 00:30:32,1,-74.004249572753906,40.742408752441406,-73.992263793945313,40.727611541748047,N,609
id1160246,1,2016-05-14 03:56:14,2016-05-14 04:00:23,1,-73.971771240234375,40.794651031494141,-73.962120056152344,40.805370330810547,N,249
id2061313,2,2016-05-21 12:55:21,2016-05-21 13:07:11,1,-73.991615295410156,40.738597869873047,-74.007728576660156,40.746665954589844,N,710
id3308583,2,2016-03-04 11:34:57,2016-03-04 12:01:29,1,-73.974067687988281,40.764629364013672,-74.005653381347656,40.707530975341797,N,1592
id1458308,2,2016-03-23 07:36:36,2016-03-23 07:53:17,1,-73.991363525390625,40.750419616699219,-73.971694946289063,40.758247375488281,N,1001
id2029339,2,2016-01-22 14:13:46,2016-01-22 15:15:21,1,-73.873359680175781,40.77410888671875,-73.958114624023437,40.775558471679688,N,3695
id3995989,2,2016-04-22 21:47:07,2016-04-22 22:00:58,2,-73.970558166503906,40.747871398925781,-73.948089599609375,40.778968811035156,N,831
id0533499,2,2016-06-24 11:26:17,2016-06-24 11:41:16,1,-73.980026245117188,40.754360198974609,-73.994430541992188,40.740509033203125,N,899
id3779756,1,2016-06-12 16:07:00,2016-06-12 16:40:36,1,-73.977165222167969,40.751815795898438,-73.983261108398438,40.693290710449219,N,2016
id2768742,2,2016-01-28 06:44:59,2016-01-28 06:59:26,1,-73.978355407714844,40.778141021728516,-74.005683898925781,40.745731353759766,N,867
id2425126,2,2016-01-10 19:44:33,2016-01-10 19:54:49,1,-73.983909606933594,40.743911743164063,-74.005668640136719,40.740169525146484,N,616
id1676102,1,2016-01-19 20:41:15,2016-01-19 20:46:46,1,-73.972831726074219,40.756568908691406,-73.990165710449219,40.757476806640625,N,331
id2243401,1,2016-03-30 07:07:26,2016-03-30 07:25:10,1,-74.008934020996094,40.702156066894531,-73.975959777832031,40.755542755126953,N,1064
id0835080,2,2016-04-09 13:10:47,2016-04-09 13:25:46,2,-73.978866577148438,40.763969421386719,-73.991310119628906,40.750286102294922,N,899
id3140569,2,2016-03-18 00:07:28,2016-03-18 00:21:47,2,-73.968490600585938,40.754859924316406,-73.931510925292969,40.757431030273437,N,859
id2448137,2,2016-03-11 23:57:09,2016-03-12 00:08:30,1,-74.007553100585937,40.740821838378906,-73.987281799316406,40.750740051269531,N,681
id3250285,2,2016-01-11 06:51:24,2016-01-11 06:58:53,1,-73.983070373535156,40.741737365722656,-74.006057739257813,40.716110229492188,N,449
id0941676,1,2016-04-26 21:23:25,2016-04-26 21:33:06,1,-73.979629516601563,40.786396026611328,-73.997100830078125,40.762458801269531,N,581
id0819471,2,2016-02-11 21:53:30,2016-02-11 22:04:13,5,-73.998802185058594,40.719463348388672,-73.981094360351563,40.729316711425781,N,643
id1053165,2,2016-03-09 15:50:44,2016-03-09 15:58:45,1,-73.984359741210937,40.737228393554688,-73.976104736328125,40.748252868652344,N,481
id2067435,1,2016-03-26 19:26:38,2016-03-26 19:43:31,1,-73.999824523925781,40.718235015869141,-74.014961242675781,40.709152221679688,N,1013
id0048064,2,2016-03-18 08:48:49,2016-03-18 09:03:46,4,-73.962532043457031,40.772968292236328,-73.97869873046875,40.750991821289063,N,897
id3076182,1,2016-06-19 01:41:14,2016-06-19 01:53:44,1,-73.9921875,40.724861145019531,-73.992607116699219,40.742725372314453,N,750
id2624983,2,2016-03-21 15:11:05,2016-03-21 15:16:51,6,-73.989501953125,40.756446838378906,-73.98004150390625,40.766330718994141,N,346
id3211344,1,2016-01-16 02:13:02,2016-01-16 02:16:25,1,-73.950546264648438,40.723121643066406,-73.940559387207031,40.724483489990234,N,203
id0447228,2,2016-03-16 12:14:19,2016-03-16 12:19:49,1,-74.009666442871094,40.712848663330078,-74.0155029296875,40.714851379394531,N,330
id2804134,1,2016-04-17 10:12:03,2016-04-17 10:15:32,1,-73.95281982421875,40.783393859863281,-73.962440490722656,40.770355224609375,N,209
id0780314,1,2016-04-01 19:24:54,2016-04-01 19:26:37,1,-73.961380004882813,40.798530578613281,-73.966072082519531,40.794712066650391,N,103
id2300050,1,2016-03-08 19:05:09,2016-03-08 19:38:34,2,-73.992820739746094,40.752689361572266,-73.984542846679688,40.691623687744141,N,2005
id0632183,1,2016-02-10 20:12:24,2016-02-10 20:19:17,1,-73.971771240234375,40.750297546386719,-73.980697631835938,40.732280731201172,N,413
id3739543,1,2016-03-17 06:26:14,2016-03-17 06:33:51,1,-73.949409484863281,40.784934997558594,-73.948722839355469,40.803146362304688,N,457
id2401419,2,2016-03-04 21:35:01,2016-03-04 21:44:29,2,-73.981369018554688,40.6898193359375,-73.983589172363281,40.694110870361328,N,568
id2987313,2,2016-01-01 09:47:11,2016-01-01 09:49:57,1,-73.994071960449219,40.75128173828125,-73.994293212890625,40.758525848388672,N,166
id1804145,1,2016-02-27 16:37:35,2016-02-27 16:53:31,1,-73.991447448730469,40.750232696533203,-73.992263793945313,40.725387573242187,N,956
id2377925,2,2016-06-12 01:24:01,2016-06-12 01:33:30,1,-73.988189697265625,40.723575592041016,-73.987213134765625,40.744808197021484,N,569
id3560802,2,2016-02-12 15:14:53,2016-02-12 15:24:32,2,-73.991180419921875,40.73956298828125,-74.0020751953125,40.750698089599609,N,579
id0183870,2,2016-03-02 10:07:41,2016-03-02 10:13:55,1,-73.970451354980469,40.762531280517578,-73.969688415527344,40.757320404052734,N,374
id1757289,1,2016-06-17 20:17:14,2016-06-17 20:35:09,1,-73.954368591308594,40.763996124267578,-73.989402770996094,40.756980895996094,N,1075
id1056653,2,2016-01-19 09:41:57,2016-01-19 09:58:36,1,-73.965774536132813,40.795124053955078,-73.942451477050781,40.841590881347656,N,999
id0326349,1,2016-04-25 08:19:43,2016-04-25 08:38:10,1,-73.946586608886719,40.772354125976562,-73.982086181640625,40.768463134765625,N,1107
id1859727,2,2016-02-09 07:35:22,2016-02-09 07:42:16,1,-73.985427856445313,40.751968383789063,-73.994453430175781,40.740978240966797,N,414
id0769422,1,2016-02-04 22:12:24,2016-02-04 22:30:02,1,-73.982337951660156,40.772693634033203,-73.993629455566406,40.732513427734375,N,1058
id2800526,2,2016-02-05 12:31:16,2016-02-05 12:38:53,1,-73.976158142089844,40.752281188964844,-73.981773376464844,40.755390167236328,N,457
id0904672,2,2016-02-21 18:21:27,2016-02-21 18:31:58,1,-74.001579284667969,40.728618621826172,-74.003379821777344,40.739109039306641,N,631
id0060684,2,2016-01-11 09:11:15,2016-01-11 09:21:20,6,-73.989677429199219,40.756725311279297,-73.99462890625,40.750492095947266,N,605
id3712759,2,2016-04-21 06:53:51,2016-04-21 07:04:39,2,-73.985664367675781,40.743862152099609,-74.00384521484375,40.707790374755859,N,648
id1853128,1,2016-01-13 18:38:25,2016-01-13 18:46:18,1,-73.978630065917969,40.777515411376953,-73.962562561035156,40.799137115478516,N,473
id3675063,2,2016-05-08 15:30:40,2016-05-08 15:39:15,1,-73.954277038574219,40.784378051757813,-73.966827392578125,40.766712188720703,N,515
id0234320,2,2016-06-09 14:53:48,2016-06-09 15:22:36,2,-73.977058410644531,40.754878997802734,-73.862037658691406,40.768650054931641,N,1728
id3969005,1,2016-03-08 10:03:34,2016-03-08 10:12:16,1,-73.969192504882813,40.763858795166016,-73.961013793945313,40.777309417724609,N,522
id2528829,1,2016-06-12 16:41:17,2016-06-12 16:52:38,1,-73.983131408691406,40.760345458984375,-73.9654541015625,40.763050079345703,N,681
id0599523,1,2016-03-27 18:21:27,2016-03-27 18:35:11,4,-74.014495849609375,40.712539672851563,-74.005043029785156,40.747989654541016,N,824
id2503542,1,2016-06-01 20:17:36,2016-06-01 20:32:43,1,-73.955169677734375,40.773170471191406,-73.976081848144531,40.741958618164063,N,907
id2663024,1,2016-05-04 14:55:36,2016-05-04 15:05:13,3,-73.950332641601563,40.801300048828125,-73.964927673339844,40.806350708007812,N,577
id2694422,2,2016-06-22 05:48:14,2016-06-22 06:04:05,6,-73.946052551269531,40.777179718017578,-74.015548706054687,40.711563110351563,N,951
id1976927,1,2016-05-09 08:41:29,2016-05-09 09:02:23,1,-74.004104614257813,40.728527069091797,-73.983840942382813,40.768257141113281,N,1254
id0843100,1,2016-01-27 17:02:01,2016-01-27 17:13:24,1,-73.985015869140625,40.758304595947266,-73.97991943359375,40.7457275390625,N,683
id3151483,1,2016-06-02 12:36:57,2016-06-02 12:46:46,2,-73.985115051269531,40.766403198242188,-73.981460571289063,40.774394989013672,N,589
id1085643,1,2016-04-07 07:48:00,2016-04-07 07:57:35,1,-73.97747802734375,40.766170501708984,-73.967979431152344,40.787044525146484,N,575
id2388028,2,2016-01-20 19:36:19,2016-01-20 19:56:07,2,-73.985160827636719,40.762031555175781,-73.952186584472656,40.771198272705078,N,1188
id3128481,2,2016-02-21 02:22:07,2016-02-21 02:45:20,1,-73.987266540527344,40.755748748779297,-73.985382080078125,40.690841674804688,N,1393
id3137071,1,2016-04-11 09:20:21,2016-04-11 09:32:15,1,-74.005516052246094,40.717174530029297,-73.989532470703125,40.740684509277344,N,714
id0283582,2,2016-05-16 16:07:54,2016-05-16 16:15:20,1,-73.978012084960938,40.757286071777344,-73.982986450195313,40.758464813232422,N,446
id2351647,1,2016-05-20 18:54:05,2016-05-20 19:04:07,1,-73.994285583496094,40.702823638916016,-73.988906860351563,40.664501190185547,N,602
id2342055,2,2016-03-16 20:08:22,2016-03-16 20:24:30,2,-73.979469299316406,40.745277404785156,-74.002372741699219,40.760662078857422,N,968
id3207287,2,2016-04-29 09:05:55,2016-04-29 09:11:23,1,-73.964889526367187,40.791412353515625,-73.972633361816406,40.790016174316406,N,328
id3137021,1,2016-01-18 11:44:25,2016-01-18 11:48:51,1,-73.967765808105469,40.801181793212891,-73.959396362304688,40.813953399658203,N,266
id0059372,1,2016-02-25 17:23:13,2016-02-25 17:29:09,1,-73.989303588867187,40.736221313476563,-73.98602294921875,40.726528167724609,N,356
id1009360,2,2016-01-14 15:08:08,2016-01-14 15:12:49,1,-73.988967895507813,40.748050689697266,-73.982231140136719,40.756599426269531,N,281
id0866826,2,2016-01-13 11:33:08,2016-01-13 11:34:33,2,-73.953567504882813,40.779380798339844,-73.94940185546875,40.785041809082031,N,85
id3203355,2,2016-06-15 18:23:02,2016-06-15 18:31:56,5,-73.949981689453125,40.772098541259766,-73.967018127441406,40.763778686523438,N,534
id3796995,2,2016-05-19 18:06:31,2016-05-19 18:11:23,1,-73.962409973144531,40.758865356445313,-73.955024719238281,40.767246246337891,N,292
id2370080,2,2016-05-17 08:04:18,2016-05-17 08:11:38,3,-73.998191833496094,40.735374450683594,-73.991943359375,40.749362945556641,N,440
id2892400,1,2016-03-03 07:45:04,2016-03-03 07:52:12,1,-73.978752136230469,40.785377502441406,-73.979530334472656,40.771560668945313,N,428
id2051212,2,2016-01-22 09:04:16,2016-01-22 09:15:53,1,-73.950202941894531,40.771697998046875,-73.974136352539062,40.787471771240234,N,697
id1678366,1,2016-06-28 17:55:58,2016-06-28 18:30:47,1,-73.961753845214844,40.776016235351562,-73.995025634765625,40.733974456787109,N,2089
id0862941,2,2016-01-11 18:06:01,2016-01-11 18:12:46,1,-73.97271728515625,40.785011291503906,-73.956520080566406,40.786849975585937,N,405
id0469159,2,2016-02-23 18:57:27,2016-02-23 19:04:37,5,-73.956291198730469,40.781299591064453,-73.95166015625,40.774448394775391,N,430
id1946987,2,2016-06-05 23:34:21,2016-06-05 23:56:37,2,-73.99005126953125,40.729473114013672,-73.962631225585937,40.654621124267578,N,1336
id0098171,2,2016-01-21 10:29:09,2016-01-21 10:38:51,1,-73.983062744140625,40.765995025634766,-73.978683471679688,40.754348754882813,N,582
id3451821,2,2016-03-18 20:21:19,2016-03-18 20:33:43,1,-73.979156494140625,40.744411468505859,-73.954269409179688,40.775485992431641,N,744
id2573202,1,2016-02-11 22:22:51,2016-02-11 22:31:41,2,-73.968757629394531,40.791389465332031,-73.943862915039063,40.794536590576172,N,530
id3340409,2,2016-01-27 06:38:55,2016-01-27 06:52:15,1,-73.977096557617187,40.743312835693359,-73.981689453125,40.768218994140625,N,800
id3591396,2,2016-03-27 22:46:53,2016-03-27 22:55:49,2,-73.980766296386719,40.769840240478516,-73.989242553710938,40.747959136962891,N,536
id1864783,2,2016-05-06 18:59:55,2016-05-06 19:39:51,2,-73.965736389160156,40.762413024902344,-73.907875061035156,40.88006591796875,N,2396
id1201558,1,2016-06-05 18:07:19,2016-06-05 18:11:46,1,-73.982101440429688,40.773056030273438,-73.988365173339844,40.769313812255859,N,267
id1462654,1,2016-02-14 17:29:17,2016-02-14 17:35:44,1,-73.99224853515625,40.748367309570313,-73.998054504394531,40.756126403808594,N,387
id0047649,1,2016-06-06 21:04:36,2016-06-06 21:32:50,4,-73.885360717773437,40.773101806640625,-73.914543151855469,40.885860443115234,N,1694
id0005214,2,2016-03-26 21:39:49,2016-03-26 21:52:20,2,-73.986068725585937,40.746501922607422,-73.962493896484375,40.76422119140625,N,751
id3878193,2,2016-02-07 00:56:37,2016-02-07 01:04:13,5,-73.987220764160156,40.733329772949219,-73.982978820800781,40.744419097900391,N,456
id2553871,1,2016-05-01 18:40:58,2016-05-01 18:45:15,1,-73.98388671875,40.749069213867188,-73.9847412109375,40.742885589599609,N,257
id1527619,1,2016-01-01 03:20:59,2016-01-01 03:43:06,1,-73.996376037597656,40.748836517333984,-73.987129211425781,40.697566986083984,N,1327
id3813398,1,2016-03-22 22:35:31,2016-03-22 22:41:15,1,-73.989158630371094,40.752986907958984,-74.005538940429687,40.738876342773437,N,344
id0112070,2,2016-04-30 22:03:23,2016-04-30 22:06:17,2,-73.955238342285156,40.768848419189453,-73.958137512207031,40.773128509521484,N,174
id0054578,1,2016-06-08 21:42:13,2016-06-08 21:52:09,1,-73.966720581054687,40.769916534423828,-73.94744873046875,40.775283813476563,N,596
id3570508,1,2016-03-15 10:21:28,2016-03-15 10:41:09,2,-73.982284545898437,40.768199920654297,-73.978012084960938,40.751068115234375,N,1181
id2952272,2,2016-04-27 09:28:21,2016-04-27 09:42:01,1,-73.974838256835938,40.782966613769531,-73.939781188964844,40.840972900390625,N,820
id3413393,2,2016-01-25 21:40:01,2016-01-25 21:46:55,1,-73.982208251953125,40.768119812011719,-73.996116638183594,40.753700256347656,N,414
id0823435,2,2016-03-19 01:20:01,2016-03-19 01:37:02,1,-74.000297546386719,40.711139678955078,-73.981941223144531,40.769119262695313,N,1021
id0606104,2,2016-06-24 01:03:49,2016-06-24 01:15:59,6,-73.870872497558594,40.773746490478516,-73.954307556152344,40.719024658203125,N,730
id2814984,1,2016-06-02 16:48:54,2016-06-02 16:58:14,1,-73.993850708007813,40.762256622314453,-73.982017517089844,40.766643524169922,N,560
id3878816,2,2016-04-17 02:25:03,2016-04-17 02:34:23,5,-73.986869812011719,40.719608306884766,-73.957473754882813,40.718120574951172,N,560
id1942347,1,2016-01-04 18:17:20,2016-01-04 18:22:06,1,-73.966903686523438,40.76727294921875,-73.971916198730469,40.759548187255859,N,286
id1207558,1,2016-05-12 21:55:34,2016-05-12 22:21:32,1,-73.7767333984375,40.645168304443359,-73.911651611328125,40.705966949462891,N,1558
id2019893,2,2016-04-26 06:11:41,2016-04-26 06:17:03,3,-73.99688720703125,40.742191314697266,-73.982475280761719,40.759933471679688,N,322
id2575446,1,2016-06-19 09:55:40,2016-06-19 10:03:03,2,-73.987808227539062,40.7557373046875,-73.979888916015625,40.765548706054688,N,443
id0394946,1,2016-03-16 23:06:45,2016-03-16 23:16:28,1,-73.997871398925781,40.746150970458984,-73.977302551269531,40.784629821777344,N,583
id1868530,1,2016-05-20 19:01:48,2016-05-20 19:23:08,1,-73.973724365234375,40.763168334960938,-73.990837097167969,40.745498657226562,N,1280
id2087588,2,2016-05-03 18:50:06,2016-05-03 19:03:24,5,-73.99884033203125,40.734455108642578,-73.980987548828125,40.75030517578125,N,798
id0731416,2,2016-06-16 11:11:06,2016-06-16 11:40:50,1,-73.778968811035156,40.647361755371094,-73.829689025878906,40.713039398193359,N,1784
id3133710,1,2016-03-19 22:09:25,2016-03-19 22:13:06,1,-73.994232177734375,40.741249084472656,-73.995330810546875,40.749629974365234,N,221
id0382926,2,2016-05-26 19:22:14,2016-05-26 19:34:55,1,-74.000099182128906,40.760898590087891,-74.009002685546875,40.732585906982422,N,761
id1632403,1,2016-06-21 22:22:14,2016-06-21 22:26:08,1,-73.987648010253906,40.760482788085937,-73.977027893066406,40.765186309814453,N,234
id1507942,1,2016-01-10 17:54:43,2016-01-10 18:07:58,1,-73.97467041015625,40.752056121826172,-74.012138366699219,40.716953277587891,N,795
id1751730,1,2016-05-29 21:37:42,2016-05-29 21:59:27,1,-73.924079895019531,40.743999481201172,-73.999069213867188,40.742446899414062,N,1305
id2969048,1,2016-03-15 22:56:30,2016-03-15 23:01:00,2,-73.986434936523438,40.730472564697266,-73.991897583007812,40.732837677001953,N,270
id3044235,2,2016-03-19 21:09:43,2016-03-19 21:18:24,1,-73.96453857421875,40.756465911865234,-73.981124877929688,40.762813568115234,N,521
id3105039,2,2016-03-24 18:30:07,2016-03-24 18:32:10,2,-73.976806640625,40.764900207519531,-73.980339050292969,40.767536163330078,N,123
id2299069,2,2016-04-08 00:26:47,2016-04-08 00:35:37,4,-73.983268737792969,40.757762908935547,-73.968132019042969,40.757316589355469,N,530
id1772192,1,2016-03-20 19:25:47,2016-03-20 20:01:01,1,-73.776756286621094,40.6453857421875,-73.985595703125,40.731266021728516,N,2114
id3579210,2,2016-01-25 21:05:42,2016-01-25 22:01:52,1,-73.782089233398437,40.644649505615234,-73.9742431640625,40.789760589599609,N,3370
id2470556,2,2016-06-25 11:01:21,2016-06-25 11:18:26,1,-73.986289978027344,40.767192840576172,-73.973190307617187,40.746158599853516,N,1025
id3660750,2,2016-06-16 14:10:08,2016-06-16 14:15:12,1,-73.975563049316406,40.755340576171875,-73.971290588378906,40.761028289794922,N,304
id0627179,2,2016-02-05 05:48:08,2016-02-05 05:56:46,6,-74.001106262207031,40.739261627197266,-73.9818115234375,40.724590301513672,N,518
